offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item_age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,ismodel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc,invalid_price_flag,price_diff_check,price_diff_matches
2023-03-31,,69.0,459.0,2023-03-31,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,69.0,57,36,4,False,0.0,True
2023-03-25,,150.0,1200.0,2023-03-25,0.0,@22%,0.23,1,1.0,2.0,1.0,2.0,885.0,0.0,yes,0,150.0,74,34,3,False,0.0,True
2023-03-30,69.72,69.72,440.0,2023-03-21,9.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.143700787,yes,1,60.96,127,36,4,False,8.616299212999998,False
2023-03-21,52.68,52.68,369.99,2023-03-21,0.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.073349633,yes,1,49.08,7,16,12,False,3.5266503670000016,False
2023-04-07,,48.12,389.99,2023-04-07,0.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.092760181,yes,0,53.04,56,16,12,False,-4.827239819000002,False
2023-04-23,,48.12,739.0,2023-04-18,5.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,8,2,False,6.091002864999995,False
2023-03-17,,87.96,1200.0,2023-03-04,13.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.29964539,yes,0,67.68,8,8,2,False,19.98035460999999,False
2023-03-29,62.28,62.28,699.99,2022-09-28,182.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,-0.086267606,yes,1,68.16,117,34,3,False,-5.793732393999996,False
2023-03-03,112.56,112.56,800.0,2023-01-02,60.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,1,86.64,107,34,3,False,25.620831025,False
2023-04-06,,69.72,347.59,2023-04-01,5.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,62,37,4,False,6.023773584999997,False
2023-04-19,,26.16,299.0,2023-04-19,0.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.060344828,yes,0,27.84,89,9,2,False,-1.6196551719999996,False
2023-03-05,,86.4,401.68,2022-01-10,419.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.299638989,yes,0,66.48,56,36,4,False,19.620361011,False
2023-03-06,,48.24,549.0,2023-02-08,26.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.069148936,yes,0,45.12,0,11,1,False,3.0508510640000046,False
2023-03-30,,53.4,481.94,2023-03-30,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-04-20,,55.8,899.0,2023-04-20,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,55.8,74,37,4,False,0.0,True
2023-03-22,,48.24,300.0,2023-03-01,21.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.248447205,yes,0,38.64,56,15,12,False,9.351552795000002,False
2023-04-03,61.2,61.2,579.0,2023-02-23,39.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,61.2,0,37,4,False,0.0,True
2023-04-01,,48.12,499.0,2023-04-01,0.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.092760181,yes,0,53.04,7,37,4,False,-4.827239819000002,False
2023-04-03,,49.68,249.0,2023-03-08,26.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.206997085,yes,0,41.16,7,12,4,False,8.313002915000004,False
2023-03-24,,30.24,259.62,2023-03-18,6.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.011764706,yes,0,30.6,7,15,12,False,-0.34823529400000297,False
2023-03-23,,62.4,729.0,2023-03-13,10.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,62.4,85,37,4,False,0.0,True
2023-04-11,53.4,53.4,549.99,2023-04-06,5.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.037296037,yes,1,51.48,57,11,1,False,1.8827039630000018,False
2023-04-12,,48.24,339.0,2023-04-11,1.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,25,2,False,6.208137536,False
2023-04-24,,38.04,609.99,2023-03-24,31.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.096885813,yes,0,34.68,0,19,2,False,3.2631141869999993,False
2023-03-24,,36.6,200.0,2022-03-24,365.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,36.6,62,15,12,False,0.0,True
2023-04-23,,48.72,491.92,2023-04-18,5.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,48.72,57,12,4,False,0.0,True
2023-03-18,,48.12,329.0,2023-03-18,0.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.207831325,yes,0,39.84,8,19,2,False,8.072168674999993,False
2023-03-11,45.12,45.12,549.0,2023-02-25,14.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,45.12,0,11,1,False,0.0,True
2023-03-08,48.24,48.24,300.0,2023-03-07,1.0,@22%,0.4,1,2.0,4.0,2.0,1.0,41.24,0.210843373,yes,1,39.84,89,12,4,False,8.189156627,False
2023-03-17,,45.12,338.0,2021-03-17,730.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,45.12,12,37,4,False,0.0,True
2023-03-10,,47.76,564.0,2023-03-09,1.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.144086022,yes,0,55.8,129,25,2,False,-7.895913977999999,False
2023-04-05,,48.12,275.0,2023-04-01,4.0,@23%,0.12,0,0.0,0.0,0.0,,,-0.116740088,yes,0,54.48,7,37,4,False,-6.243259911999999,False
2023-03-27,65.64,65.64,1200.0,2021-01-18,798.0,@22%,0.79,1,2.0,5.0,3.0,1.0,165.83,0.299287411,yes,1,50.52,85,25,2,False,14.820712588999998,False
2023-03-13,,48.24,237.95,2023-03-13,0.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,62,37,4,False,-11.208853118999999,False
2023-03-13,,45.12,300.0,2022-11-05,128.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,45.12,21,16,12,False,0.0,True
2023-04-07,,69.72,350.0,2023-04-01,6.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,17,36,4,False,3.191263537999995,False
2023-03-25,,29.16,300.0,2023-03-23,2.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.15916955,yes,0,34.68,129,9,2,False,-5.36083045,False
2023-03-25,,69.72,300.0,2022-03-25,365.0,@23%,0.34,0,0.0,0.0,0.0,0.0,0.0,0.136986301,yes,0,61.32,16,12,4,False,8.263013698999998,False
2023-03-04,,49.68,400.0,2022-12-04,90.0,@23%,0.19,0,0.0,0.0,0.0,0.0,0.0,-0.037209302,yes,0,51.6,45,16,12,False,-1.8827906980000018,False
2023-03-04,,52.8,586.0,2023-03-04,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.170212766,yes,0,45.12,129,16,12,False,7.509787234,False
2023-04-20,112.56,112.56,1000.0,2022-04-20,365.0,@22%,0.5,1,3.0,4.0,1.0,2.0,172.49,0.299168975,yes,1,86.64,107,34,3,False,25.620831025,False
2023-03-29,,27.0,259.62,2023-03-11,18.0,@23%,0.35,1,1.0,2.0,1.0,2.0,280.0,-0.117647059,yes,0,30.6,7,15,12,False,-3.4823529410000016,False
2023-04-19,,48.12,380.3,2023-04-19,0.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.092760181,yes,0,53.04,11,37,4,False,-4.827239819000002,False
2023-03-16,,48.12,419.99,2023-03-16,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,24,2,False,6.091002864999995,False
2023-04-04,,53.04,349.94,2023-03-28,7.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,yes,0,53.04,11,37,4,False,0.0,True
2023-03-13,,56.64,329.0,2023-03-13,0.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,-0.01048218,yes,0,57.24,74,34,3,False,-0.5895178200000014,False
2023-04-07,,32.4,310.0,2023-03-27,11.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.126213592,yes,0,37.08,129,19,2,False,-4.553786408,False
2023-03-28,47.76,47.76,409.99,2023-02-28,28.0,@22%,0.33,1,1.0,1.0,0.0,,,-0.072261072,yes,1,51.48,62,11,1,False,-3.647738927999999,False
2023-03-30,,38.64,300.0,2023-03-28,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,38.64,34,25,2,False,0.0,True
2023-04-05,,50.16,324.86,2023-04-03,2.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.298136646,yes,0,38.64,11,15,12,False,11.221863353999996,False
2023-03-28,,48.12,279.99,2023-03-06,22.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.075067024,yes,0,44.76,129,9,2,False,3.2849329759999994,False
2023-03-17,,48.12,829.0,2023-03-10,7.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,0,16,12,False,2.933510638,False
2023-03-01,,32.52,129.0,2023-02-19,10.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,56,35,14,False,-2.0977162629999966,False
2023-02-28,,50.04,200.0,2023-03-12,-12.0,ASIS FEE,1.0,1,3.0,4.0,1.0,1.0,60.0,0.0,no,0,50.04,57,12,4,False,0.0,True
2023-04-20,,60.84,249.0,2023-04-20,0.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.116740088,yes,0,54.48,7,37,4,False,6.243259912000006,False
2023-03-20,,48.12,599.0,2023-03-16,4.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,8,2,False,6.091002864999995,False
2023-04-24,,53.4,359.0,2023-03-28,27.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,12,4,False,4.23198044,False
2023-03-26,34.68,34.68,389.0,2023-03-10,16.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,34.68,0,19,2,False,0.0,True
2023-04-06,,53.4,300.0,2021-04-06,730.0,@23%,0.32,0,0.0,0.0,0.0,,,0.219178082,yes,0,43.8,107,16,12,False,9.380821918000002,False
2023-04-01,47.76,47.76,459.0,2023-03-31,1.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.160349854,yes,1,41.16,0,25,2,False,6.439650146000002,False
2023-03-15,,45.6,275.0,2023-03-15,0.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.144578313,yes,0,39.84,17,25,2,False,5.615421686999998,False
2023-04-14,,60.84,250.0,2023-02-22,51.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.041067762,yes,0,58.44,56,37,4,False,2.3589322380000057,False
2023-03-31,,53.4,300.0,2023-03-31,0.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,129,11,1,False,8.096489362000002,False
2023-04-19,,48.12,200.0,2023-04-19,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,62,12,4,False,-0.5876847290000015,False
2023-04-02,,51.72,200.71,2023-03-27,6.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.298192771,yes,0,39.84,17,25,2,False,11.581807228999995,False
2023-03-04,,47.76,300.0,2023-03-04,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,57,11,1,False,1.7608355089999972,False
2023-03-07,,42.96,500.0,2023-03-07,0.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.124694377,yes,0,49.08,114,8,2,False,-5.9953056229999975,False
2023-03-27,,69.72,359.99,2023-03-27,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-03-21,,53.4,550.0,2023-03-21,0.0,@23%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.215846995,yes,0,43.92,8,8,2,False,9.264153004999997,False
2023-04-13,,62.28,282.62,2023-04-13,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.02259887,yes,0,63.72,7,37,4,False,-1.4174011299999978,False
2023-03-23,,48.24,99.0,2022-12-30,83.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.288461538,yes,0,37.44,67,24,2,False,10.511538462000004,False
2023-03-02,,48.12,299.99,2023-02-24,6.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,11,12,4,False,2.933510638,False
2023-03-17,,34.68,200.0,2023-03-20,-3.0,@22%,0.16,0,0.0,0.0,0.0,,,-0.052459016,yes,0,36.6,57,15,12,False,-1.8675409840000017,False
2023-03-27,,150.0,1200.0,2023-03-13,14.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.21124031,yes,0,123.84,74,34,3,False,25.948759689999996,False
2023-04-04,,69.72,366.43,2023-04-04,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-04-13,,38.04,300.0,2023-01-15,88.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.223938224,yes,0,31.08,71,19,2,False,6.736061776000001,False
2023-03-07,,48.12,600.0,2022-12-08,89.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.222560976,yes,0,39.36,57,14,12,False,8.537439023999998,False
2023-03-03,,44.28,459.99,2023-02-25,6.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.276816609,yes,0,34.68,0,19,2,False,9.323183391,False
2023-04-12,69.72,69.72,389.0,2023-04-05,7.0,@22%,0.36,0,0.0,3.0,3.0,0.0,0.0,0.096226415,yes,1,63.6,62,37,4,False,6.023773584999997,False
2023-04-21,,32.28,239.99,2023-04-19,2.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,34,9,2,False,-2.3307958479999984,False
2023-03-24,,41.88,173.84,2023-02-21,31.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,41.88,57,29,2,False,0.0,True
2023-03-09,,34.44,300.0,2023-01-31,37.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.298642534,yes,0,26.52,129,19,2,False,7.621357465999998,False
2023-03-11,,53.4,300.0,2023-03-10,1.0,@22%,0.08,0,0.0,0.0,0.0,,,0.202702703,yes,0,44.4,16,16,12,False,8.797297297,False
2023-03-27,,47.28,600.0,2023-03-25,2.0,@23%,0.48,1,2.0,2.0,0.0,,,-0.036674817,yes,0,49.08,7,16,12,False,-1.7633251829999972,False
2023-03-24,69.72,69.72,1200.0,2023-01-01,82.0,@23%,0.29,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,1,66.48,57,16,12,False,3.191263537999995,False
2023-03-06,,66.84,750.0,2023-03-03,3.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,0,51.48,62,16,12,False,15.061631702000007,False
2023-03-11,,46.8,300.0,2021-09-11,546.0,@22%,0.26,0,0.0,0.0,0.0,0.0,0.0,0.295681063,yes,0,36.12,71,25,2,False,10.384318937,False
2023-03-22,,32.28,300.0,2023-03-04,18.0,@23%,0.24,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,129,9,2,False,-2.3307958479999984,False
2023-03-07,,55.8,394.0,2022-07-12,238.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,55.8,74,37,4,False,0.0,True
2023-03-02,,44.28,200.0,2023-03-03,-1.0,@22%,0.7,1,5.0,10.0,0.0,0.0,0.0,0.125,yes,0,39.36,57,14,12,False,4.795000000000002,False
2023-03-28,,42.6,1099.0,2022-12-01,117.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.102484472,yes,0,38.64,89,24,2,False,3.857515528000001,False
2023-03-02,,45.72,300.0,2023-02-02,28.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,0.295918367,yes,0,35.28,62,9,2,False,10.144081632999997,False
2023-03-13,,53.4,419.0,2023-03-09,4.0,@22%,0.24,0,0.0,1.0,1.0,,,0.183510638,yes,0,45.12,11,16,12,False,8.096489362000002,False
2023-03-28,,69.0,409.99,2023-03-28,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,69.0,62,36,4,False,0.0,True
2023-03-25,,43.8,500.0,2023-03-25,0.0,ASIS FEE,1.0,1,4.0,6.0,2.0,2.0,527.38,0.0,no,0,43.8,51,12,4,False,0.0,True
2023-03-27,,87.96,300.0,2023-03-10,17.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.29964539,yes,0,67.68,34,36,4,False,19.98035460999999,False
2023-03-31,53.4,53.4,243.64,2022-08-31,212.0,@23%,0.83,1,5.0,17.0,10.0,21.0,1582.8,0.183510638,yes,1,45.12,2,27,3,False,8.096489362000002,False
2023-03-01,,53.4,269.99,2023-02-25,4.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.115288221,yes,0,47.88,56,12,4,False,5.404711778999996,False
2023-04-15,,34.68,155.0,2023-03-06,40.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.074349442,yes,0,32.28,22,19,2,False,2.3256505579999986,False
2023-02-28,,53.4,369.0,2023-02-07,21.0,@22%,0.25,1,1.0,1.0,0.0,1.0,85.03,0.215846995,yes,0,43.92,86,32,13,False,9.264153004999997,False
2023-04-14,,47.76,999.0,2022-11-14,151.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.087431694,yes,0,43.92,111,25,2,False,3.752568305999996,False
2023-03-02,,48.24,413.88,2023-03-02,0.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,8,2,False,6.208137536,False
2023-03-22,,32.52,419.99,2023-03-17,5.0,@22%,0.2,0,0.0,0.0,0.0,,,-0.062283737,yes,0,34.68,0,19,2,False,-2.0977162629999966,False
2023-03-06,,41.16,649.0,2023-02-15,19.0,ASIS FEE,1.0,0,,,,0.0,0.0,0.0,no,0,41.16,0,25,2,False,0.0,True
2023-03-13,,48.24,448.99,2023-02-17,24.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.069148936,yes,0,45.12,89,29,2,False,3.0508510640000046,False
2023-03-01,,32.28,566.0,2023-02-24,5.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,0,9,2,False,-2.3307958479999984,False
2023-02-28,,47.76,557.0,2023-02-28,0.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,129,8,2,False,2.5814893620000006,False
2023-03-24,48.12,48.12,280.0,2023-03-24,0.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.176591376,yes,1,58.44,56,37,4,False,-10.143408624000001,False
2023-03-22,47.64,47.64,300.0,2022-03-29,358.0,@23%,0.42,0,0.0,0.0,0.0,0.0,0.0,0.210365854,yes,1,39.36,62,14,12,False,8.069634146,False
2023-03-22,,34.68,300.0,2022-03-22,365.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,yes,0,34.68,11,14,12,False,0.0,True
2023-03-15,,57.72,260.0,2023-03-15,0.0,@23%,0.59,1,4.0,4.0,0.0,,,-0.032193159,yes,0,59.64,62,37,4,False,-1.8878068410000017,False
2023-04-11,,32.28,300.0,2023-03-24,18.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,34,9,2,False,-2.3307958479999984,False
2023-03-14,,53.4,1000.0,2022-05-28,290.0,@23%,0.32,0,0.0,0.0,0.0,0.0,0.0,0.057007126,yes,0,50.52,85,25,2,False,2.8229928739999957,False
2023-04-15,69.84,69.84,349.0,2022-07-01,288.0,@23%,0.52,1,1.0,2.0,1.0,0.0,0.0,0.050541516,yes,1,66.48,56,37,4,False,3.3094584839999994,False
2023-04-09,,69.72,370.35,2023-04-07,2.0,@23%,0.26,0,0.0,0.0,0.0,,,0.048736462,yes,0,66.48,56,37,4,False,3.191263537999995,False
2023-03-10,69.72,69.72,250.0,2023-03-01,9.0,@23%,0.8,1,5.0,7.0,1.0,4.0,368.32,0.110898662,yes,1,62.76,107,34,3,False,6.8491013380000005,False
2023-04-11,59.76,59.76,489.0,2023-03-28,14.0,@23%,0.36,1,2.0,4.0,2.0,,,0.152777778,yes,1,51.84,129,11,1,False,7.767222221999995,False
2023-03-27,,32.4,300.0,2023-02-27,28.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.221719457,yes,0,26.52,129,19,2,False,5.658280542999999,False
2023-03-16,,32.4,125.0,2022-11-09,127.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,86,32,13,False,-2.2142560550000012,False
2023-03-10,,34.92,135.25,2023-01-30,39.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.010204082,yes,0,35.28,57,9,2,False,-0.34979591799999943,False
2023-03-06,69.36,69.36,253.58,2023-03-03,3.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.186858316,yes,1,58.44,56,37,4,False,10.733141684000001,False
2023-03-09,,45.6,280.0,2023-03-06,3.0,@23%,0.22,0,0.0,0.0,0.0,,,-0.219712526,yes,0,58.44,56,37,4,False,-12.620287473999996,False
2023-03-16,,53.52,210.0,2023-03-10,6.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,53.52,16,34,3,False,0.0,True
2023-03-20,,52.8,200.0,2023-03-23,-3.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.260744986,yes,0,41.88,62,25,2,False,10.659255013999994,False
2023-03-10,,32.4,185.0,2023-03-09,1.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.081632653,yes,0,35.28,16,25,2,False,-2.798367347000003,False
2023-03-06,68.52,68.52,1200.0,2023-03-03,3.0,@22%,0.32,1,3.0,3.0,0.0,0.0,0.0,0.030685921,yes,1,66.48,111,8,2,False,2.009314078999992,False
2023-03-04,,69.72,444.0,2023-02-08,24.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,57,37,4,False,2.009858155999992,False
2023-03-13,,39.72,213.04,2023-03-04,9.0,@22%,0.03,0,0.0,0.0,0.0,0.0,0.0,0.298039216,yes,0,30.6,130,15,12,False,8.821960783999998,False
2023-03-10,47.16,47.16,529.0,2023-02-02,36.0,@23%,0.35,1,1.0,1.0,0.0,,,0.045212766,yes,1,45.12,129,25,2,False,1.9947872339999992,False
2023-03-15,48.12,48.12,521.71,2023-03-06,9.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,-0.137634409,yes,1,55.8,74,37,4,False,-7.542365590999999,False
2023-04-03,53.4,53.4,500.0,2022-11-25,129.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,1,45.12,0,16,12,False,8.096489362000002,False
2023-03-27,58.56,58.56,323.68,2022-02-27,393.0,@23%,0.49,0,0.0,0.0,0.0,0.0,0.0,0.29787234,yes,1,45.12,67,16,12,False,13.142127660000005,False
2023-03-07,48.24,48.24,180.0,2022-03-07,365.0,@23%,0.37,0,0.0,0.0,0.0,,,0.007518797,yes,1,47.88,56,12,4,False,0.3524812029999994,False
2023-04-20,,47.04,240.0,2023-03-29,22.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.268608414,yes,0,37.08,129,25,2,False,9.691391586000002,False
2023-04-11,,68.52,449.0,2023-03-26,16.0,@23%,0.33,1,2.0,2.0,0.0,,,0.19706499,yes,0,57.24,74,34,3,False,11.082935009999995,False
2023-03-25,53.4,53.4,300.0,2022-12-25,90.0,@23%,0.81,1,4.0,4.0,0.0,1.0,85.03,-0.067085954,yes,1,57.24,55,34,3,False,-3.7729140460000035,False
2023-03-03,,72.24,299.99,2023-03-03,0.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.23613963,yes,0,58.44,56,37,4,False,13.563860369999997,False
2023-03-28,,62.28,499.0,2023-03-17,11.0,@23%,0.45,1,1.0,1.0,0.0,,,-0.063176895,yes,0,66.48,129,37,4,False,-4.136823105000003,False
2023-03-10,44.28,44.28,275.0,2023-03-10,0.0,@23%,0.36,1,1.0,1.0,0.0,1.0,85.03,-0.002702703,yes,1,44.4,16,16,12,False,-0.11729729699999744,False
2023-03-08,,44.28,369.0,2023-03-08,0.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.010723861,yes,0,44.76,57,25,2,False,-0.4692761389999969,False
2023-04-11,,69.72,462.0,2023-03-14,28.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,17,36,4,False,3.191263537999995,False
2023-04-13,,48.24,419.99,2023-04-13,0.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,8,2,False,6.208137536,False
2023-04-05,39.72,39.72,99.99,2023-04-04,1.0,@22%,0.3,1,5.0,8.0,3.0,0.0,0.0,0.298039216,yes,1,30.6,74,0,3,False,8.821960783999998,False
2023-03-14,,72.24,405.0,2023-03-09,5.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.086642599,yes,0,66.48,56,37,4,False,5.673357400999991,False
2023-04-04,,51.48,450.0,2023-03-23,12.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,51.48,57,11,1,False,0.0,True
2023-03-12,,41.16,549.99,2023-02-17,23.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,41.16,0,25,2,False,0.0,True
2023-03-13,,32.4,769.99,2022-12-22,81.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,0,19,2,False,-2.2142560550000012,False
2023-02-28,112.56,112.56,800.0,2022-04-19,315.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,1,86.64,74,34,3,False,25.620831025,False
2023-04-05,,48.12,244.99,2023-04-03,2.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,-0.193158954,yes,0,59.64,62,37,4,False,-11.326841046000004,False
2023-04-07,48.12,48.12,500.0,2022-10-07,182.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.017156863,yes,1,48.96,31,35,14,False,-0.8228431370000034,False
2023-03-29,,47.76,200.0,2023-04-05,-7.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.072261072,yes,0,51.48,57,11,1,False,-3.647738927999999,False
2023-02-28,,47.76,518.35,2023-02-28,0.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,7,12,4,False,2.5814893620000006,False
2023-03-23,34.92,34.92,300.0,2023-03-03,20.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.006920415,yes,1,34.68,111,19,2,False,0.23307958500000198,False
